Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000143196	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-4.9	2.45211267585783e-7	-25.0922155871415
ENSG00000011465	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-4.9	0.0000523662231144367	-11.2284982292207
ENSG00000183486	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	4.9	1.08824824787597e-8	134.468632677665
ENSG00000010030	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	4.9	3.19223311220277e-8	37.1242365888549
ENSG00000135114	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	4.9	7.19781285641678e-9	54.1282190099522
ENSG00000108700	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	4.9	8.32483392267139e-8	31.302379150065
ENSG00000177409	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	4.9	2.04866796351696e-8	40.9789227212165
ENSG00000162692	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	4.9	0.0000100698156474534	22.2221012288063
ENSG00000078081	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	4.9	4.75009919915889e-7	107.858200982732
ENSG00000119922	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	4.9	0.0000022131283011537	58.3472150797581
ENSG00000119922	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '7 hour' vs 'mock' at '7 hour'	4.9	6.17751236806835e-7	71.2207763229927
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	4.9	0.00293156880403408	8.76955517096762
ENSG00000163121	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	4.9	0.0000816061491634475	19.261395245177
ENSG00000163644	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000264492324783328	13.1809631366238
ENSG00000162614	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	4.9	0.00546320881028916	7.51320559139421
ENSG00000079263	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000323902171341059	12.4618846633368
ENSG00000102024	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	4.9	0.00174756924508898	7.88802608345013
ENSG00000110848	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	4.9	0.00132170027178587	9.64281338790049
ENSG00000133106	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	4.9	0.00065887089314299	13.3771207851912
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	4.9	0.00021607027272983	13.170397597492
ENSG00000167550	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	4.9	0.000146686420437681	16.5909462489493
ENSG00000162654	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	4.9	0.000038445181231907	20.8478251288884
ENSG00000217482	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.0000933667045128244	17.469845830637
ENSG00000173821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000186571968198645	14.6602166967176
ENSG00000187889	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	4.9	0.00677309235560927	6.55350258853717
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.00987879300753706	4.76509900924646
ENSG00000162616	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000186921282267583	14.6248789568451
ENSG00000181634	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	4.9	0.00483190801016371	6.8635966516258
ENSG00000187479	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	4.9	0.000401883553344654	10.814242277429
ENSG00000165949	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	4.9	0.00000724266290888825	45.0581616270098
ENSG00000004468	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	4.9	0.00066847448265824	11.1763478352289
ENSG00000187608	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	4.9	1.01232505719383e-8	39.7644865605517
ENSG00000240065	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	4.9	8.67335580263614e-8	28.8814056974847
ENSG00000138135	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	4.9	9.74571617694475e-9	40.1729509998702
ENSG00000135114	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	4.9	4.54281866187711e-8	37.4359242688955
ENSG00000104365	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'H5N1 influenza virus infected'	4.9	3.26614719073229e-7	24.719004363166
ENSG00000188313	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	4.9	0.00504757974552376	6.41904796406505
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000151626334393714	15.62100426453
ENSG00000115267	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	4.9	0.000460660614043694	12.2005483251768
ENSG00000184995	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.00667800681625747	5.32977815355583
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	4.9	0.00843233693883697	4.8022556860757
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.00462335925557232	5.89615039328905
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	4.9	0.00390948877046651	5.90226450896456
ENSG00000164136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	4.9	0.000357226942507737	12.1627786377658
ENSG00000164920	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	4.9	0.000308811205891332	12.7208457150368
ENSG00000182916	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	4.9	0.00177269897920349	6.51200644959713
ENSG00000137965	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	4.9	1.13169269511423e-7	32.9890326341506
ENSG00000153234	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	4.9	0.00000167289637543338	30.1569337665058
