Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000164086	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	-2.8	0.0184881605651608	-5.06324246707444
ENSG00000198682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.014689551396034	-4.2787090234167
ENSG00000135549	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.8	0.0198626351739253	-4.48823139469015
ENSG00000135821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.000459738126424412	-10.4053206328018
ENSG00000135821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.8	0.00262098818645102	-9.14864565744281
ENSG00000164086	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	-2.8	0.00514596383892439	-6.71321119314723
ENSG00000166068	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.8	0.00233367134031798	-9.5842485240242
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.8	0.00183868339722788	10.5901317702149
ENSG00000160710	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.8	0.0000474771094413441	-6.85673713981819
ENSG00000143543	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.8	0.000163901495373963	-5.9925337721517
ENSG00000112343	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.8	0.00000327154016642524	17.0043501673836
ENSG00000115461	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	2.8	0.00327674117546403	5.53518490384821
ENSG00000130303	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	2.8	0.0000148766661784186	13.894285052083
ENSG00000115415	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	2.8	0.00000298320339860656	17.5564786233154
ENSG00000164924	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.8	0.0000495158259908755	-6.82516634031321
ENSG00000019991	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	2.8	0.0118939332881783	4.11911299510127
ENSG00000096968	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.8	6.72846413334102e-7	22.2656067869404
ENSG00000096968	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	2.8	0.00000519236038681075	16.1411488213484
ENSG00000160209	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.8	2.50540690550805e-7	-11.4126808375664
ENSG00000003402	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.8	7.84269715106297e-7	21.6169861375368
ENSG00000079385	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.8	0.00000321334419474571	17.105094868169
ENSG00000170345	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.7	0.025834044854571	-4.83260218963304
ENSG00000106462	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	2.7	0.00167905245697031	6.30392145046598
ENSG00000112742	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.7	0.00734604587527056	7.22537490960843
ENSG00000165124	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.7	0.00955168924067691	-6.72855005713709
ENSG00000162409	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	2.7	0.0405064489827097	3.25761727213975
ENSG00000124602	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.7	0.0285247197654427	-4.66807645271216
ENSG00000112964	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.7	0.0429327349755476	-4.03812953777968
ENSG00000156970	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.7	0.0260120147037607	4.81257020627583
ENSG00000169245	homo sapiens	E-GEOD-17156	'time of peak symptoms; symptomatic; influenza A virus' vs 'baseline; symptomatic; influenza A virus'	2.7	0.000362203065868793	6.93647380174591
ENSG00000138166	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.7	0.0447701234994379	4.03595280370571
ENSG00000094804	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.7	0.0411874885648582	4.17081321098749
ENSG00000117724	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.7	0.0447701234994379	4.35189338727014
ENSG00000149554	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.7	0.0456881053540562	3.60693680464943
ENSG00000134326	homo sapiens	E-GEOD-17400	'Dhori virus' vs 'none' at '48 hour'	2.7	6.10271169663561e-9	29.4436655708097
ENSG00000169245	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '7 hour' vs 'mock' at '7 hour'	2.7	6.17751236806835e-7	70.7411093494704
ENSG00000240065	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	2.7	0.00000366270386670346	37.7157479447583
ENSG00000232810	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	2.7	0.0000179852391043203	30.2578719333795
ENSG00000108342	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	2.7	0.0000231106450589461	22.2471365980781
ENSG00000128284	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	2.7	0.0000340193126244357	26.4866188115887
ENSG00000130303	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	2.7	0.0000151911162914103	32.2992186910392
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IL28B' vs 'none'	2.7	3.52865561672577e-7	27.1284756611394
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	2.7	5.94161423283228e-8	32.9161076680054
ENSG00000116729	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.7	0.000377675260177433	-5.43855596703433
ENSG00000086232	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.7	0.000199589995157937	-5.86246685896069
ENSG00000204264	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	2.7	0.00000783022592053416	15.0502367225341
ENSG00000068078	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	-2.7	0.000175789416912306	-15.9354026928046
ENSG00000110944	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '48 hour' vs 'mock' at '48 hour'	2.7	0.00000762698435889845	45.4646562125431
ENSG00000108342	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	2.7	0.0000175946682695098	35.7313081088474
ENSG00000115415	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	2.7	1.28899175746558e-7	59.8760439200592
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.7	0.0303121536830721	3.86155234298077
ENSG00000108100	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.0332882610002381	-3.34158410241958
ENSG00000110880	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.00243625310689263	-6.6708592971
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.000733242648004233	-9.16138482532537
ENSG00000151835	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.0013570166793025	-8.2534953694928
ENSG00000157764	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.00690773845860448	6.50893372963414
ENSG00000141448	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.00570617449123731	6.9348104355799
ENSG00000162738	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.0303992925744347	3.86076885502175
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.7	0.00618397566130702	6.38060719157072
ENSG00000134242	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.7	0.00470673628197223	-7.43736019877731
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.00135377202290342	8.47628399296658
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.7	0.00328749608060691	7.62518451373864
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.00403007328261193	5.85824216304887
ENSG00000101255	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.0018708447682581	10.5205503407605
ENSG00000103275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.0022507276689865	-7.16956244166628
ENSG00000103319	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.00103736318074881	-8.83381716611721
ENSG00000107968	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.000734251095209715	16.4746122788731
ENSG00000140853	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.000494970393099819	11.2927474735409
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.7	0.000672805975999796	12.4008617571215
ENSG00000147224	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.0000873194200958934	-18.5853339206082
ENSG00000147443	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.7	0.00454973827935005	-7.51735382606415
ENSG00000120162	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.00417469635434027	-5.80330005655201
ENSG00000123240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.00481286050458399	5.97871307084539
ENSG00000132256	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.00070864626822923	9.23465999369437
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	-2.7	0.00693330906097077	-5.40397081672193
ENSG00000154001	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.000581091979510298	-10.461919322134
ENSG00000165025	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.0329844236319996	-3.34961869251677
ENSG00000095002	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.7	0.000934721033872329	-14.4783950715155
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.00357714206884555	6.04375884313151
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.0118198914797223	4.6604016116505
ENSG00000135829	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.0106991962189263	-4.50408949954266
ENSG00000125538	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.000861558653356473	9.6563644251102
ENSG00000134242	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.00156294717689677	-7.51324113253655
ENSG00000100749	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.000458193865311634	-10.4179231711665
ENSG00000103319	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.0010549129756242	-8.31277409998222
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.7	0.0151653366882682	4.85417147241397
ENSG00000087586	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.000941154494219357	-9.12057261314125
ENSG00000091879	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.0116940163501517	4.57061947682929
ENSG00000103319	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.00111482372177184	-8.79214189728216
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.00516903825634697	5.85559700542421
ENSG00000076641	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.7	0.00107388353615521	8.89168806888647
ENSG00000076641	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.000316227485983614	11.5760171958716
ENSG00000104312	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.00140318187444524	8.37488231990232
ENSG00000108561	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.7	0.00400758463840736	-7.88771361607791
ENSG00000132256	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.7	0.000904972919080762	10.9676647681538
ENSG00000101017	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.00209920673344269	9.88704523087689
ENSG00000105851	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.7	0.00113552861490046	-13.318050643472
ENSG00000167207	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.00615592138760063	5.44113397242608
ENSG00000139318	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.0044175503001691	5.95261132405843
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	-2.7	0.00335967051130237	-6.56883838097893
ENSG00000140853	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.000577521490821913	14.2826077431986
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.0143047453586433	-4.30885482524815
ENSG00000167601	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.000493552513861461	10.1814320934475
ENSG00000120162	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.00202947800063004	-7.39858401100414
ENSG00000121057	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.000783366192958632	-9.59523462394064
ENSG00000122691	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.7	0.0335778589492553	3.40957747585462
ENSG00000125538	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.7	0.00670687516368291	6.22801766393472
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.00524380005488005	7.61694638793229
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.7	0.00320156180197481	7.42849734765299
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.0052333046899004	7.63553518572178
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.000479321221451431	10.2722274444439
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.0106857889812749	4.68449107346769
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	2.7	0.0414121890920401	4.5587417974198
ENSG00000113240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.00495320995698527	5.77555281364826
ENSG00000113240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.00369579935424411	6.25901563104546
ENSG00000169679	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.0295504630099837	3.89924089403989
ENSG00000179583	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.00260694425614082	-6.88783709010569
ENSG00000175087	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.7	0.0000135407720470417	-29.8407385384337
ENSG00000178607	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.00369375253739251	8.1164508425476
ENSG00000253729	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.7	0.000884815778682768	-9.26569816492478
ENSG00000023445	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	2.7	0.00000521715063913885	16.0403612542145
ENSG00000047410	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	2.7	0.000131640274226491	12.4036216201644
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.00400956090257934	6.11758625863376
ENSG00000026103	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.0320644537509138	3.3799053129701
ENSG00000035720	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.016532161863504	4.79976278397768
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.7	0.00940813225492058	5.83924704847389
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.00570728530946356	7.4188096061221
ENSG00000003402	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.7	0.00460013983887578	5.90247797971498
ENSG00000003402	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.00662613724045752	5.12344473615139
ENSG00000026103	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.7	0.0173072337549264	4.07726286406942
ENSG00000049130	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.7	0.00758722674283186	6.78503146364822
ENSG00000026103	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.0473316467452602	2.92923186468029
ENSG00000026103	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.7	0.0340136478406189	3.24455433804039
ENSG00000003402	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.7	0.00071095279521613	9.96382534679682
ENSG00000071564	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.7	0.000642887400448228	-9.51123351799254
ENSG00000121858	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	2.7	0.00030861268308177	8.77417071520386
ENSG00000137752	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	2.7	7.42323951634987e-7	20.7562935699949
